feed_start_date,feed_end_date,feed_version,archive_url,archive_note
20190404,20190410,"Spring 2019, 2019-04-11T19:32:22+00:00, version D",https://cdn.mbtace.com/archive/20190404.zip,Unquote input/commuter_rail/stops.txt; Unquote a bunch of other files
20190401,20190403,"Spring 2019, 2019-04-08T20:02:56+00:00, version D",https://cdn.mbtace.com/archive/20190401.zip,
20190331,20190331,"Spring 2019, 2019-04-07T20:46:52+00:00, version D",https://cdn.mbtace.com/archive/20190331.zip,
20190328,20190330,"Spring 2019, 2019-04-04T06:19:47+00:00, version D",https://cdn.mbtace.com/archive/20190328.zip,
20190324,20190327,"Spring 2019, 2019-03-31T18:59:12+00:00, version D",https://cdn.mbtace.com/archive/20190324.zip,
20190321,20190323,"Spring 2019, 2019-03-28T19:21:52+00:00, version D",https://cdn.mbtace.com/archive/20190321.zip,
20190315,20190320,"Spring 2019, 2019-03-22T00:05:10+00:00, version D",https://cdn.mbtace.com/archive/20190315.zip,Add tests for `LowellBusReplacement`
20190309,20190314,"Spring 2019, 2019-03-16T19:58:57+00:00, version D",https://cdn.mbtace.com/archive/20190309.zip,
20190307,20190308,"Spring 2019, 2019-03-14T00:54:37+00:00, version D",https://cdn.mbtace.com/archive/20190307.zip,Add lobby-specific level_ids; Add non-ground levels exclusively for transfers; More levels for Wonderland
20190304,20190306,"Spring 2019, 2019-03-11T17:03:36+00:00, version D",https://cdn.mbtace.com/archive/20190304.zip,
20190228,20190303,"Spring 2019, 2019-03-07T18:05:31+00:00, version D",https://cdn.mbtace.com/archive/20190228.zip,New HASTUS rating Spring 2019
20190227,20190227,"Spring 2019, 2019-03-06T20:36:39+00:00, version D",https://cdn.mbtace.com/archive/20190227.zip,
20190222,20190226,"Winter 2018, 2019-03-01T14:46:31+00:00, version D",https://cdn.mbtace.com/archive/20190222.zip,
20190220,20190221,"Winter 2018, 2019-02-27T20:47:09+00:00, version D",https://cdn.mbtace.com/archive/20190220.zip,
20190217,20190219,"Winter 2018, 2019-02-24T20:51:26+00:00, version D",https://cdn.mbtace.com/archive/20190217.zip,
20190214,20190216,"Winter 2018, 2019-02-21T18:44:01+00:00, version D",https://cdn.mbtace.com/archive/20190214.zip,
20190206,20190213,"Winter 2018, 2019-02-13T20:25:52+00:00, version D",https://cdn.mbtace.com/archive/20190206.zip,
20190204,20190205,"Winter 2018, 2019-02-11T18:33:29+00:00, version D",https://cdn.mbtace.com/archive/20190204.zip,
20190128,20190203,"Winter 2018, 2019-02-04T19:41:25+00:00, version D",https://cdn.mbtace.com/archive/20190128.zip,
20190125,20190127,"Winter 2018, 2019-02-01T18:08:15+00:00, version D",https://cdn.mbtace.com/archive/20190125.zip,
20190124,20190124,"Winter 2018, 2019-01-31T16:29:13+00:00, version D",https://cdn.mbtace.com/archive/20190124.zip,
20190123,20190123,"Winter 2018, 2019-01-30T15:34:46+00:00, version D",https://cdn.mbtace.com/archive/20190123.zip,extend Braintree EA to March
20190117,20190122,"Winter 2018, 2019-01-24T20:52:54+00:00, version D",https://cdn.mbtace.com/archive/20190117.zip,
20190115,20190116,"Winter 2018, 2019-01-22T18:12:00+00:00, version D",https://cdn.mbtace.com/archive/20190115.zip,Braintree EA cancelled today 2019-01-22
20190111,20190114,"Winter 2018, 2019-01-18T17:55:12+00:00, version D",https://cdn.mbtace.com/archive/20190111.zip,cancel disruptions this weekend
20190110,20190110,"Winter 2018, 2019-01-17T17:47:42+00:00, version D",https://cdn.mbtace.com/archive/20190110.zip,"Otherwise, the `cp` will fail when the directory does not exist."
20190109,20190109,"Winter 2018, 2019-01-16T21:55:13+00:00, version D",https://cdn.mbtace.com/archive/20190109.zip,"Otherwise, the `cp` will fail when the directory does not exist."
20190107,20190108,"Winter 2018, 2019-01-14T15:32:16+00:00, version D",https://cdn.mbtace.com/archive/20190107.zip,
20190103,20190106,"Winter 2018, 2019-01-10T16:37:41+00:00, version D",https://cdn.mbtace.com/archive/20190103.zip,Generate all_trips.txt for ctps
20190102,20190102,"Winter 2018, 2019-01-09T17:26:09+00:00, version D",https://cdn.mbtace.com/archive/20190102.zip,Add Alewife/Harvard + Braintree/North Quincy shuttles; Remove Green-D shuttles 1/9-10
20181231,20190101,"Winter 2018, 2019-01-07T18:56:23+00:00, version D",https://cdn.mbtace.com/archive/20181231.zip,Fitchburg stopping @ Porter before 18:00 this weekend
20181228,20181230,"Winter 2018, 2019-01-04T18:06:18+00:00, version D",https://cdn.mbtace.com/archive/20181228.zip,Fitchburg stopping @ Porter before 18:00 this weekend
20181226,20181227,"Winter 2018, 2019-01-02T19:03:49+00:00, version D",https://cdn.mbtace.com/archive/20181226.zip,
20181220,20181225,"Winter 2018, 2018-12-27T23:15:02+00:00, version D",https://cdn.mbtace.com/archive/20181220.zip,
20181219,20181219,"Winter 2018, 2018-12-26T23:21:22+00:00, version D",https://cdn.mbtace.com/archive/20181219.zip,v8 HASTUS export
20181213,20181218,"Winter 2018, 2018-12-20T16:41:36+00:00, version D",https://cdn.mbtace.com/archive/20181213.zip,"- cancelled tonight; - Weekends, January 5 to March 24. Excluding February 3 (Superbowl) and March 16-17 (St. Patrick's Day)"
20181206,20181212,"Winter 2018, 2018-12-13T16:34:03+00:00, version D",https://cdn.mbtace.com/archive/20181206.zip,
20181203,20181205,"Winter 2018, 2018-12-10T19:35:20+00:00, version D",https://cdn.mbtace.com/archive/20181203.zip,updated CR Holidays
20181128,20181202,"Fall 2018, 2018-12-05T19:11:19+00:00, version D",https://cdn.mbtace.com/archive/20181128.zip,
20181127,20181127,"Fall 2018, 2018-12-04T15:08:49+00:00, version D",https://cdn.mbtace.com/archive/20181127.zip,add validator to make sure there are no duplicate short names for service_ids on the same day; format; cleanup var name and add some data to a test case
20181122,20181126,"Fall 2018, 2018-11-29T12:33:39+00:00, version D",https://cdn.mbtace.com/archive/20181122.zip,disruptions 2018-11-28
20181113,20181121,"Fall 2018, 2018-11-20T16:28:55+00:00, version D",https://cdn.mbtace.com/archive/20181113.zip,pull entrance data from Google Sheets
20181112,20181112,"Fall 2018, 2018-11-19T19:13:13+00:00, version D",https://cdn.mbtace.com/archive/20181112.zip,
20181108,20181111,"Fall 2018, 2018-11-15T18:40:22+00:00, version D",https://cdn.mbtace.com/archive/20181108.zip,"These stops are in the previous feed, but we aren't including any trips which stop there. Therefore, we shouldn't be copying those stops into the merged feed."
20181031,20181107,"Fall 2018, 2018-11-07T17:21:07+00:00, version D",https://cdn.mbtace.com/archive/20181031.zip,
20181030,20181030,"Fall 2018, 2018-11-06T02:57:42+00:00, version D",https://cdn.mbtace.com/archive/20181030.zip,
20181025,20181029,"Fall 2018, 2018-11-01T21:47:28+00:00, version D",https://cdn.mbtace.com/archive/20181025.zip,
20181004,20181024,"Fall 2018, 2018-10-10T12:57:21+00:00, version D",https://cdn.mbtace.com/archive/20181004.zip,
20181003,20181003,"Fall 2018, 2018-10-09T20:20:04+00:00, version D",https://cdn.mbtace.com/archive/20181003.zip,
20180930,20181002,"Fall 2018, 2018-10-06T13:30:30+00:00, version D",https://cdn.mbtace.com/archive/20180930.zip,Fixes formatting problem with track numbers
20180929,20180929,"Fall 2018, 2018-10-05T13:14:24+00:00, version D",https://cdn.mbtace.com/archive/20180929.zip,"Shuttle date changes, and new backend creation process"
20180920,20180928,"Fall 2018 version 8D, 9/27/18",https://cdn.mbtace.com/archive/20180920.zip,"Adds bus shuttles on Greenbush line, and two separate shuttles on the Green Line"
20180913,20180919,"Fall 2018 version 7D, 9/20/18",https://cdn.mbtace.com/archive/20180913.zip,Changes some parking facility data and adds Orange Line shuttles for weekends of 9/22-23 and 9/29-30
20180907,20180912,"Fall 2018 version 6D revision 1, 9/13/18",https://cdn.mbtace.com/archive/20180907.zip,Fixes Braintree branch shuttles
20180906,20180906,"Fall 2018 version 6D, 9/13/18",https://cdn.mbtace.com/archive/20180906.zip,Splits certain school trips to multiple trips on separate routes.
20180830,20180905,"Fall 2018 version 5D, 9/6/18",https://cdn.mbtace.com/archive/20180830.zip,"Adds Red Line & Commuter Rail disruptions relating to Quincy Center garage work, two Franklin Line trips skipping Back Bay 9/10-9/14"
20180824,20180829,"Fall 2018 version 4D, 8/31/18",https://cdn.mbtace.com/archive/20180824.zip,Updates facilities to reflect new parking rates as of 9/1/18
20180823,20180823,"Fall 2018 version 3D, 8/30/18",https://cdn.mbtace.com/archive/20180823.zip,Adds Mattapan Line shuttles 9/1-9/8 and Orange Line Forest Hills-Ruggles shuttles weekends 9/1-9
20180817,20180822,"Fall 2018 version 2D, 8/24/18",https://cdn.mbtace.com/archive/20180817.zip,"Corrects names & addresses of several stations & stops, removes duplicate Red line schedules for 8/23, update trip_headsigns for several routes to better match headsigns on buses"
20180809,20180816,"Fall 2018 version 1D, 8/16/18",https://cdn.mbtace.com/archive/20180809.zip,"Adds schedules for Fall 2018 rating, and Orange Line shuttles Back Bay-Ruggles weekends 8/18-25"
20180803,20180808,"Summer 2018 version 13D-revised, 8/10/18",https://cdn.mbtace.com/archive/20180803.zip,Fixes route colors for bus and Silver Line route_sort_order issue
20180802,20180802,"Summer 2018 version 13D, 8/9/18",https://cdn.mbtace.com/archive/20180802.zip,"Adds descriptive route_long_name for bus routes, Green-D Brookline Hills-Kenmore shuttles 8/13-16, Patriots trains to Foxboro, and various Red Line shuttle changes"
20180727,20180801,"Summer 2018 version 12D, 8/3/18",https://cdn.mbtace.com/archive/20180727.zip,Extends Worcester Line PTC shuttles through 8/5
20180726,20180726,"Summer 2018 version 11D, 8/2/18",https://cdn.mbtace.com/archive/20180726.zip,"Deactivates Worcester Line evening shuttles for 8/3 and Red Line Braintree-branch shuttles 8/12-13, adds Fairmount Line shuttles; splits Boat-Long stop into two stops"
20180723,20180725,"Summer 2018 version 10D, 7/30/18",https://cdn.mbtace.com/archive/20180723.zip,Combines both legs of Green-B service during the Comm Ave shuttles onto the same service_id
20180719,20180722,"Summer 2018 version 9D, 7/26/18",https://cdn.mbtace.com/archive/20180719.zip,"Makes changes to Worcester Line stop_times during Comm Ave bridge construction, removes Needham Line Saturday service 8/11-9/8, adds extra Lowell Line trains for Lowell Folk Festival, extends Stoughton PTC shuttles through December"
20180713,20180718,"Summer 2018 version 8D, 7/20/18",https://cdn.mbtace.com/archive/20180713.zip,"Adds Worcester Line evening disruption during Comm Ave bridge construction, Foxboro train 8/5, Green-B Boston College-Washington Street shuttles 7/21-22, updates retail fare sales locations, various parking facilities changes, fixes pathways for Boylston"
20180706,20180712,"Summer 2018 version 7D, 7/13/18",https://cdn.mbtace.com/archive/20180706.zip,"Adds Comm Ave shuttles on Green-B, Boston College-Babcock Street Green-B shuttles weekends 7/14-22, Forest Hills-Jackson Square shuttles 7/21-22"
20180630,20180705,"Summer 2018 version 6D, 7/6/18",https://cdn.mbtace.com/archive/20180630.zip,"Deactivates Oak Grove-Sullivan evening shuttles, fixes Red Line schedule problem on July 4, adds retail fare sales locations to facilities, updates headsigns and stop names for consistency"
20180626,20180629,"Summer 2018 version 5D, 7/3/18",https://cdn.mbtace.com/archive/20180626.zip,"Enable Lowell Line shuttles weekends 7/7 through end of 2018 and Oak Grove-Sullivan shuttles 7/7, updates stop_times and trip_short_name for extra July 4 Newburyport train, deactivates Boston College-Washington Street shuttles 7/7-8"
20180621,20180625,"Summer 2018 version 4D, 6/29/18",https://cdn.mbtace.com/archive/20180621.zip,"Adds evening Orange Line Oak Grove-Sullivan shuttles Mon-Wed 6/25-8/8, weekend Oak Grove-Wellington shuttles 6/30-7/1, and extra late-night CR trains on July 4, adds lat/long to parking facilities"
20180612,20180620,"Summer 2018 version 3D, 6/19/18",https://cdn.mbtace.com/archive/20180612.zip,"Adds evening Braintree branch shuttles for entire Summer rating, ends Fairmount Line weeknight shuttles, adds fare vending machines and simple Pathways and fixes route assignment of Green-B shuttle trips"
20180607,20180611,"Summer 2018 version 2D, 6/14/18",https://cdn.mbtace.com/archive/20180607.zip,"Adds Worcester Line PTC phase 2 shuttles and Oak Grove-Sullivan shuttles 7/14-15, fixes direction property for escalator facilities"
20180531,20180606,"Summer 2018 version 1D, 6/7/18",https://cdn.mbtace.com/archive/20180531.zip,"Adds Summer 2018 schedules, renames two bus stops to reflect renaming of Yawkey Way"
20180526,20180530,"Spring 2018 version 13D rev1, 6/1/18",https://cdn.mbtace.com/archive/20180526.zip,Fixes calendar issue with Fitchburg Line schedules
20180525,20180525,Spring 2018 version 13D 6/1/18,https://cdn.mbtace.com/archive/20180525.zip,Deactivates Fitchburg Line PTC shuttles for 6/2-3
20180516,20180524,"Spring 2018 version 12D, 5/24/18",https://cdn.mbtace.com/archive/20180516.zip,"Updates Summer ferry schedule, adds Forest Hills-Jackson Square shuttles 5/26-27, adds Hull parking lot to facilities"
20180511,20180515,"Spring 2018 version 11D, 5/18/18",https://cdn.mbtace.com/archive/20180511.zip,"Adds Red Line North Quincy-Braintree shuttles for 5/19-20, extends Stoughon PTC shuttles, adds 2018 CapeFlyer service, various other fixes"
20180508,20180510,"Spring 2018 version 10D, 5/15/18",https://cdn.mbtace.com/archive/20180508.zip,"Adds various station modeling features, fixes various issues with Worcester & Lowell Line shuttles"
20180503,20180507,"Spring 2018 version 9D, 5/10/18",https://cdn.mbtace.com/archive/20180503.zip,"Adds Lowell Line shuttles 5/13-27 and Worcester Line shuttles 5/27-6/17, deactivates Green-D shuttles for 5/12-13, adds Spring 2018 Commuter Rail schedue (active 5/21)"
20180427,20180502,"Spring 2018 version 8D, 5/4/18",https://cdn.mbtace.com/archive/20180427.zip,"Adds Old Colony Lines terminating at Braintree 5/19-20, Fitchburg Line terminating at Porter weekends 5/5-6/17"
20180419,20180426,"Spring 2018 version 7D, 4/26/18",https://cdn.mbtace.com/archive/20180419.zip,Various fixes on Silver Line
20180412,20180418,"Spring 2018 version 6D, 4/19/18",https://cdn.mbtace.com/archive/20180412.zip,"Changes the stop times of Commuter Rail Stoughton branch shuttles and dates of Lowell Line shuttles, removes some satellite bus stops from parent stations"
20180411,20180411,"Spring 2018 version 5D, 4/18/18",https://cdn.mbtace.com/archive/20180411.zip,"Adds Lowell Line shuttles for 4/21-22, Providence Line shuttles on four Stoughton trains Mon-Wed between 4/23 and 5/16, and Longfellow Bridge shuttles on the Red Line for weekends April 21-22, 28-29; adds Commuter Rail platforms for North Station, South Station and Back Bay; and updates some facility information"
20180403,20180410,"Spring 2018 version 4D, 4/10/18",https://cdn.mbtace.com/archive/20180403.zip,Adds extra trips/stops on Worcester Line for Marathon Monday (4/16)
20180328,20180402,"Spring 2018 version 3D, 4/4/18",https://cdn.mbtace.com/archive/20180328.zip,Adds Franklin Line Commuter rail shuttles for weekends from 4/7-5/27
20180323,20180327,"Spring 2018 version 2D, 3/30/18",https://cdn.mbtace.com/archive/20180323.zip,Removes Wollaston Early Access shuttles for weekends from 3/28-4/1
20180309,20180322,"Spring 2018 version 1D, 3/19/18",https://cdn.mbtace.com/archive/20180309.zip,Add Spring schedules
20180307,20180308,"Winter 2018 version 11D, 3/14/18",https://cdn.mbtace.com/archive/20180307.zip,Adds facilities files for describing in-station facilities
20180306,20180306,"Winter 2018 version 10D, 3/12/18",https://cdn.mbtace.com/archive/20180306.zip,Fixes issue with added Commuter Rail trips on 3/13 being excluded
20180305,20180305,"Winter 2018 version 9D, 3/12/18",https://cdn.mbtace.com/archive/20180305.zip,Activates Extremely Reduced schedule for Commuter Rail on 3/13 and also removes Ferry service on 3/13
20180301,20180304,"Winter 2018 version 8D, 3/8/18",https://cdn.mbtace.com/archive/20180301.zip,
20180216,20180228,"Winter 2018 version 7D, 2/23/18",https://cdn.mbtace.com/archive/20180216.zip,Removes Wollaston Early Access shuttles for weekends from 2/17-3/11; changes wheelchair_boarding value for many bus stops
20180118,20180215,"Winter 2018 version 6D, 1/25/18",https://cdn.mbtace.com/archive/20180118.zip,Removes Wollaston Early Access shuttles for weekends from 1/27-2/11; fixes stops for Wollaston and Early Access shuttles
20180109,20180117,"Winter 2018 version 5D, 1/16/18",https://cdn.mbtace.com/archive/20180109.zip,Adds Green Line shuttles between Newton Highlands and Brookline Hills; Adds CR-Foxboro trips for 1/21; Fixes stop_times for Shuttle005 northbound
20180104,20180108,"Winter 2018 version 4D, 1/11/18",https://cdn.mbtace.com/archive/20180104.zip,Fixes Route 230 bus schedule; removes Longfellow Bridge shuttle for Jan 13-14;Fixes stop_time for Quincy Center on Greenbush train 085
20171227,20180103,"Winter 2018 version 3D, 1/3/18",https://cdn.mbtace.com/archive/20171227.zip,Adds Jan 13 CR-Foxboro trips; updates shapes for Braintree branch Red Line shuttles; removes Longfellow bridge shuttle for Jan 6-7; activates Reduced CR schedule for Jan 4
20171214,20171226,"Winter 2018 version 2D, 12/21/17",https://cdn.mbtace.com/archive/20171214.zip,New modelling of shuttles into separate routes; fixes shapes for Routes 230 and 238 at Quincy Adams; extra New Year's Eve trains
20171206,20171213,"Winter 2018 version 1D, 12/13/17",https://cdn.mbtace.com/archive/20171206.zip,Includes Wollaston closure beginning 1/08 and weeknight and weekend disruptions on the Red Line
20171201,20171205,"Fall 2017 version 20D, 12/08/17",https://cdn.mbtace.com/archive/20171201.zip,Cancelation of Longfellow Bridge and Riverside Branch diversions 12/09-10 due to severe weather
20171130,20171130,"Fall 2017 version 19D, 12/07/17",https://cdn.mbtace.com/archive/20171130.zip,Stop time correction for Train 524; adjusts North Quincy to Braintree shuttle running times; adds contact fields to feed_info.txt
20171123,20171129,"Fall 2017 version 18D, 11/30/17",https://cdn.mbtace.com/archive/20171123.zip,Early resumption of Haverhill weekend trains; Fairmount Line shuttles; bus stop and route adjustments for Red Line Longfellow and Green Line Riverside shuttles
20171114,20171122,"Fall 2017 version 17D, 11/21/17",https://cdn.mbtace.com/archive/20171114.zip,Fix for Southampton Garage bus schedule 11/24; Wollaston Early Access shuttle on Red Line; Green Line weekend shuttles 11/25 through 12/17
20171113,20171113,"Fall 2017 version 16D, 11/20/17",https://cdn.mbtace.com/archive/20171113.zip,Boat-F1 changes for Thanksgiving Eve; changes route_desc for route_id CR-Foxboro
20171110,20171112,"Fall 2017 version 15D, 11/17/17",https://cdn.mbtace.com/archive/20171110.zip,Introduces Foxboro special event service (toward Foxboro only) under route_id CR-Foxboro
20171108,20171109,"Fall 2017 version 14D, 11/15/17",https://cdn.mbtace.com/archive/20171108.zip,Cancels planned Red Line disruption 11/18-19; adds shuttle stops to Orange Line 11/18-19
20171101,20171107,"Fall 2017 version 13D-revision 1, 11/08/17",https://cdn.mbtace.com/archive/20171101.zip,Corrects error in stop_times.txt
20171031,20171031,"Fall 2017 version 13D, 11/07/17",https://cdn.mbtace.com/archive/20171031.zip,Adds Commuter Rail schedules effective 11/20; adjustments to route_sort_order in routes.txt; parent stop of Newton Highlands marked as inaccessible
20171020,20171030,"Fall 2017 version 12D, 10/27/17",https://cdn.mbtace.com/archive/20171020.zip,Adds Orange Line shuttle service for weekends of 11/04-05 11/11-12 and 11/18-19; adds Route 746 (Silver Line Waterfront) trips to multi_route_trips.txt for Route 741 and 742
20171012,20171019,"Fall 2017 version 11D, 10/18/17",https://cdn.mbtace.com/archive/20171012.zip,flag stops for added Newburyport Line weekend trips; trip_route_type fix for shuttle bus trips; early resumption of Needham Line Saturday service 10/28/17
20171011,20171011,"Fall 2017 version 10D, 10/11/17",https://cdn.mbtace.com/archive/20171011.zip,Adds Orange Line change 10/28-29/17; adds Newburyport Line weekend service 10/21-29/17; changes ferry stop names
20171003,20171010,"Fall 2017 version 9D, 10/03/17",https://cdn.mbtace.com/archive/20171003.zip,Adds Orange Line change 10/21-22/17; stop time and shape adjustments for Red Line weekend shuttle; changes ferry stop names; removes Stop 2511 from Route 85/91
20170919,20171002,"Fall 2017 version 8D, 9/19/17",https://cdn.mbtace.com/archive/20170919.zip,Adds Orange Line shuttle service for weekend of 9/23-24/17
20170913,20170918,"Fall 2017 version 7D, 9/13/17",https://cdn.mbtace.com/archive/20170913.zip,"wheelchair_accessible values filled for child rapid transit stop_ids; Fitchburg, Worcester, Haverhill Line weekend disruptions; Haverhill Line weekend PTC schedule; Orange and Red Line weekend shuttles"
20170906,20170912,"Fall 2017 version 6D, 9/06/17",https://cdn.mbtace.com/archive/20170906.zip,"Fairmount Line weekend schedules ended, checkpoint_id added, subway-to-subway transfers"
20170829,20170905,"Fall 2017 version 5D, 8/29/17",https://cdn.mbtace.com/archive/20170829.zip,Reverts Rockport Line weekday midday to regular schedule; Lowell Line operates on rail for Labor Day holiday schedule
20170824,20170828,"Fall 2017 version 4D, 8/24/17",https://cdn.mbtace.com/archive/20170824.zip,Adds trip_route_type to trips.txt; Rockport Line weekday midday construction schedule; Route 716 schedule change for fall; shuttle trip_headsigns; removal of Boat-F3 and Beverly-Salem
20170817,20170823,"Fall 2017 version 3D, 8/17/17",https://cdn.mbtace.com/archive/20170817.zip,Changes to transfers.txt format and content
20170814,20170816,"Fall 2017 version 2D, 8/14/17",https://cdn.mbtace.com/archive/20170814.zip,Green-B Comm Ave suspension through 8/15/17; Newburyport/Rockport Line and Needham Line weekend changes
20170809,20170813,"Fall 2017 version 1D, 8/08/17",https://cdn.mbtace.com/archive/20170809.zip,"Fall 2017 rating, also changes to ferry route organization"
20170802,20170808,"Summer 2017 version 12D, 8/02/17",https://cdn.mbtace.com/archive/20170802.zip,Correction in Newburyport schedule from version 11D
20170801,20170801,"Summer 2017 version 11D, 8/01/17",https://cdn.mbtace.com/archive/20170801.zip,Lowell Line weekend shuttle schedule added through October 1
20170719,20170731,"Summer 2017 version 10D, 7/19/17",https://cdn.mbtace.com/archive/20170719.zip,"Fixes bug in Newburyport/Rockport construction schedule (Trains 110, 129), CapeFlyer schedule change for 7/22/17, extend summer schedule until 9/02/17"
20170717,20170718,"Summer 2017 version 9D, 7/17/17",https://cdn.mbtace.com/archive/20170717.zip,Remove duplicate Green-B trips during Comm Ave bridge construction period
20170713,20170716,"Summer 2017 version 8D, 7/13/17",https://cdn.mbtace.com/archive/20170713.zip,"Correction in Green-B shuttles, changes to Framingham/Worcester Line weekend schedule during Comm Ave bridge construction period"
20170706,20170712,"Summer 2017 version 7D, 7/6/17",https://cdn.mbtace.com/archive/20170706.zip,New trip_short_name for Newburyport/Rockport weekend shuttles
20170704,20170705,"Summer 2017 version 5D, 7/4/17",https://cdn.mbtace.com/archive/20170704.zip,Corrected Commuter Rail schedule for July 4th
20170629,20170703,"Summer 2017 version 4D, 6/29/17",https://cdn.mbtace.com/archive/20170629.zip,"Newburyport/Rockport construction schedule, July 4th late night service"
20170622,20170628,"Summer 2017 version 3D, 6/22/17",https://cdn.mbtace.com/archive/20170622.zip,Adds shuttle bus and western Green-B schedule for Comm Ave bridge construction period
20170608,20170615,"Summer 2017 version 2D, 6/8/17",https://cdn.mbtace.com/archive/20170608.zip,"Correct names for Sail Boston extra CR trips, summer 2017 boat schedule changes and blocks for trips on routes Boat-F1 and Boat-F3"
20170517,20170607,"Spring 2017 version 12D, 5/17/17",https://cdn.mbtace.com/archive/20170517.zip,Added extra commuter rail trips for Sail Boston
20170509,20170516,"Spring 2017 version 11D, 5/9/17",https://cdn.mbtace.com/archive/20170509.zip,Changed departure time for train 512
20170503,20170508,"Spring 2017 version 10D, 5/3/17",https://cdn.mbtace.com/archive/20170503.zip,Corrections to boat and commuter rail schedules
20170427,20170502,"Spring 2017 version 9D, 4/27/17",https://cdn.mbtace.com/archive/20170427.zip,"Changed River Works/GE Employees Only stop_name and stop_desc, adds extra stop_times for Massport shuttle loops"
20170421,20170426,"Spring 2017 version 8D, 4/21/17",https://cdn.mbtace.com/archive/20170421.zip,"Adds leading zeroes to spring commuter rail trips, adds spring commuter rail trips to multi_route_trips.txt"
20170411,20170418,"Spring 2017 version 6D, 4/11/17",https://cdn.mbtace.com/archive/20170411.zip,Correct names for Patriots' Day extra trips
20170407,20170410,"Spring 2017 version 5D, 4/7/17",https://cdn.mbtace.com/archive/20170407.zip,"Adds trips for Patriots' Day, modifies Worcester Train 512 schedule"
20170315,20170406,"Spring 2017 version 4D, 3/15/17",https://cdn.mbtace.com/archive/20170315.zip,Added multi_route_trips.txt and added timepoint field to stop_times.txt
20170313,20170314,"Spring 2017 version 3D, 3/13/17",https://cdn.mbtace.com/archive/20170313.zip,Includes SevereWeatherBlue schedule for 3/14/17
20170228,20170312,"Spring 2017 version 2D, 3/2/17",https://cdn.mbtace.com/archive/20170228.zip,Spring 2017 rating (with corrected trip_headsign for Green-B inbound from Park St. to Park Street)
20161221,20170227,"Winter 2017 version 5D, 2/2/17",https://cdn.mbtace.com/archive/20170202.zip,"Added leading zeroes to commuter rail, Added Rental Car Center to Logan Shuttle stops, Removed Route 431"
20161103,20161220,"Fall 2016 version 4D, 11/3/16",https://cdn.mbtace.com/archive/20161103.zip,New commuter rail schedule effective Nov. 21
20160921,20161102,"Fall 2016 version 3D, 9/21/16",https://cdn.mbtace.com/archive/20160922.zip,"Added route_color and route_text_color for ferries, also initial Wachusett station opening schedule"
20160819,20160921,"Fall 2016 version 2D, 8/19/16",https://cdn.mbtace.com/archive/20160819.zip,
20160610,20160818,"Summer 2016 version 2D, 6/15/16",https://cdn.mbtace.com/archive/20160615.zip,
20160513,20160610,"Spring 2016 version 3D, 5/13/16",https://cdn.mbtace.com/archive/20160513.zip,Includes new Commuter Rail schedule effective 5/23/2016
20160309,20160512,"Spring 2016 version 1D, 3/9/16",https://cdn.mbtace.com/archive/20160309.zip,Includes special schedule for Government Center re-opening
20151211,20160308,"Winter 2016  version 4D, 12/23/15",https://cdn.mbtace.com/archive/20151211.zip,"headsign_text shortened for many bus trips, Heath Street station split into IB/OB"
20151201,20151210,"Fall 2015 version 4D, 12/3/15",https://cdn.mbtace.com/archive/20151201.zip,"Change to Fitchburg Line schedule, correction of version 3D"
20151127,20151130,"Fall 2015 version 2D, 11/27/15",https://cdn.mbtace.com/archive/20151127.zip,Minor change to Framingham/Worcester Line schedule
20150821,20151126,"Fall 2015 version 1D, 8/21/15",https://cdn.mbtace.com/archive/20150821.zip,Update to Haverhill Line temporary schedule
20150618,20150820,"Summer 2015 version 3D, 8/3/15",https://cdn.mbtace.com/archive/20150618.zip,"Updated Fairmount and Franklin Line schedules, updated various CR stop locations"
20150605,20150617,"Summer 2015 version 1D, 6/5/15",https://cdn.mbtace.com/archive/20150605.zip,Standardize stop_sequence values for subway line
20150424,20150604,"Spring 2015 version 7D, 4/24/15",https://cdn.mbtace.com/archive/20150424.zip,Minor change to Needham Line schedule
20150417,20150423,"Spring 2015 version 6D, 4/17/15",https://cdn.mbtace.com/archive/20150417.zip,Some trips moved from Green-C to Green-B route_ids
20150320,20150416,"Spring 2015 version 4D, 3/20/15",https://cdn.mbtace.com/archive/20150320.zip,Commuter rail changes
20150312,20150319,"Spring 2015 version 3D, 3/12/15",https://cdn.mbtace.com/archive/20150312.zip,"Commuter rail changes, changed subway route_ids to match customer-facing info, added route_sort_order and route_desc fields to routes.txt, added wheelchair_boarding and wheelchair_accessible fields to stops.txt, made pickup_type + drop_off_type fields consistent"
20150227,20150311,"Winter 2015 version 3D, 2/27/15",https://cdn.mbtace.com/archive/20150227.zip,
20150219,20150226,"Winter 2015 version 2D, 2/19/15",https://cdn.mbtace.com/archive/20150219.zip,Commuter rail changes to reflect Service Recovery Schedule
20141212,20150218,"Winter 2015 version 1D, 12/12/14",https://cdn.mbtace.com/archive/20141212.zip,Moved Yawkey location
20141120,20141211,"Fall 2014 version 3D, 11/20/14",https://cdn.mbtace.com/archive/20141120.zip,"Fairmount Line added weekend service, fixed shapes for Middleboro/Lakeville line"
20140815,20141119,"Fall 2014 version 2D, 8/15/14",https://cdn.mbtace.com/archive/20140815.zip,"Assembly Station added, stop_names changed to reflect naming conventions"
